CaseNum,Status_Short,Date,Status,Generated_at,Desc
2290036456,0-Received,"December 6, 2021",Case Was Received,20220121-123103,"On December 6, 2021, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290036456, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290036459,0-Received,"January 5, 2022",Fingerprint Fee Was Received,20220121-123103,"On January 5, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290036459. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290036474,0-Received,"November 29, 2021",Case Was Received,20220121-123103,"On November 29, 2021, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290036474, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290036676,0-Received,"January 5, 2022",Fingerprint Fee Was Received,20220121-123103,"On January 5, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290036676. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290036679,0-Received,"January 5, 2022",Fingerprint Fee Was Received,20220121-123103,"On January 5, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290036679. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290036762,0-Received,"January 5, 2022",Fingerprint Fee Was Received,20220121-123103,"On January 5, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290036762. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290036794,0-Received,"January 6, 2022",Fingerprint Fee Was Received,20220121-123103,"On January 6, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290036794. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290036951,0-Received,"January 6, 2022",Fingerprint Fee Was Received,20220121-123103,"On January 6, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290036951. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290036951,1-Fingerprint-taken,"March 1, 2022",Fingerprints Taken,20220305-074950,"As of March 1, 2022, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290036951, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2290036954,0-Received,"January 6, 2022",Fingerprint Fee Was Received,20220121-123103,"On January 6, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290036954. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290036954,1-Fingerprint-taken,"March 1, 2022",Fingerprints Taken,20220305-074950,"As of March 1, 2022, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290036954, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2290037025,0-Received,"January 6, 2022",Fingerprint Fee Was Received,20220121-123103,"On January 6, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290037025. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290037028,0-Received,"January 6, 2022",Fingerprint Fee Was Received,20220121-123103,"On January 6, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290037028. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290037057,0-Received,"January 6, 2022",Fingerprint Fee Was Received,20220121-123103,"On January 6, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290037057. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290037060,0-Received,"January 6, 2022",Fingerprint Fee Was Received,20220121-123103,"On January 6, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290037060. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290037063,0-Received,"December 21, 2021",Case Was Received,20220121-123103,"On December 21, 2021, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290037063, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290037066,0-Received,"January 6, 2022",Fingerprint Fee Was Received,20220121-123103,"On January 6, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290037066. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290037301,0-Received,"January 7, 2022",Fingerprint Fee Was Received,20220121-123103,"On January 7, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290037301. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290037304,0-Received,"January 7, 2022",Fingerprint Fee Was Received,20220121-123103,"On January 7, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290037304. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290037328,0-Received,"January 7, 2022",Fingerprint Fee Was Received,20220121-123103,"On January 7, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290037328. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290037331,0-Received,"January 7, 2022",Fingerprint Fee Was Received,20220121-123103,"On January 7, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290037331. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290037334,0-Received,"January 7, 2022",Fingerprint Fee Was Received,20220121-123103,"On January 7, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290037334. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290037350,0-Received,"January 7, 2022",Fingerprint Fee Was Received,20220121-123103,"On January 7, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290037350. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290037353,0-Received,"December 24, 2021",Case Was Received,20220121-123103,"On December 24, 2021, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290037353, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290037356,0-Received,"January 7, 2022",Fingerprint Fee Was Received,20220121-123103,"On January 7, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290037356. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290037359,0-Received,"December 24, 2021",Case Was Received,20220121-123103,"On December 24, 2021, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290037359, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290037682,0-Received,"December 27, 2021",Case Was Received,20220211-061159,"On December 27, 2021, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290037682, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290037685,0-Received,"January 8, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 8, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290037685. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290037688,0-Received,"January 8, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 8, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290037688. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290037691,0-Received,"January 8, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 8, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290037691. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290037782,0-Received,"January 9, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 9, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290037782. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290037792,0-Received,"January 9, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 9, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290037792. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290037987,0-Received,"January 10, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 10, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290037987. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290037990,0-Received,"January 10, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 10, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290037990. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290038173,0-Received,"January 10, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 10, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290038173. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290038173,1-Fingerprint-taken,"March 5, 2022",Fingerprints Taken,20220305-074950,"As of March 5, 2022, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290038173, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2290038175,0-Received,"January 10, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 10, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290038175. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290038175,1-Fingerprint-taken,"March 5, 2022",Fingerprints Taken,20220305-074950,"As of March 5, 2022, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290038175, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2290038177,0-Received,"January 10, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 10, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290038177. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290038177,1-Fingerprint-taken,"March 5, 2022",Fingerprints Taken,20220305-074950,"As of March 5, 2022, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290038177, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2290038179,0-Received,"January 10, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 10, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290038179. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290038179,1-Fingerprint-taken,"March 5, 2022",Fingerprints Taken,20220305-074950,"As of March 5, 2022, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290038179, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2290038188,0-Received,"January 10, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 10, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290038188. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290038191,0-Received,"January 10, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 10, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290038191. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290038194,0-Received,"January 10, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 10, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290038194. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290038214,0-Received,"January 10, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 10, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290038214. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290038217,0-Received,"January 10, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 10, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290038217. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290038312,0-Received,"January 11, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 11, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290038312. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290038312,2b-Expedite,"February 17, 2022",Expedite Request Denied,20220305-074950,"On February 17, 2022, we denied your request for expedited processing of your I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290038312.  We do not believe, based on a review of your request, that your case meets one or more of the expedite criteria and otherwise merits expedited processing. We review all expedite requests on a case-by-case basis, and we grant them at the discretion of the director.  Information regarding the USCIS expedite policy, including the expedite criteria, is available at www.uscis.gov/forms/expedite-criteria.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290038841,0-Received,"January 12, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 12, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290038841. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290038844,0-Received,"January 12, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 12, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290038844. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290039210,0-Received,"January 12, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 12, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290039210. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290039317,0-Received,"January 12, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 12, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290039317. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290039317,1-Fingerprint-taken,"March 1, 2022",Fingerprints Taken,20220305-074950,"As of March 1, 2022, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290039317, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2290039564,8-Rejected,"January 13, 2022",Rejected-Improperly Filed,20220211-061159,"On January 13, 2022, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290039564, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290040835,0-Received,"January 18, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 18, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290040835. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290041246,0-Received,"January 19, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 19, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290041246. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290041583,8-Rejected,"January 20, 2022",Rejected-No Signature,20220211-061159,"On January 20, 2022, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290041583, because you did not sign your form.  We mailed your case back to you, including any supporting materials.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290041726,8-Rejected,"January 20, 2022",Rejected-Improperly Filed,20220211-061159,"On January 20, 2022, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290041726, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290041841,0-Received,"January 20, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 20, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290041841. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290041906,0-Received,"January 20, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 20, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290041906. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290041909,0-Received,"January 20, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 20, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290041909. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290041913,0-Received,"January 20, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 20, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290041913. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290041982,0-Received,"January 20, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 20, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290041982. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290041985,0-Received,"January 20, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 20, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290041985. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290041988,0-Received,"January 20, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 20, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290041988. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290041991,0-Received,"January 20, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 20, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290041991. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290042812,0-Received,"January 24, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 24, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290042812. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290042814,0-Received,"January 24, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 24, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290042814. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290042819,0-Received,"January 24, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 24, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290042819. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290042819,1-Fingerprint-taken,"March 9, 2022",Fingerprints Taken,20220310-101441,"As of March 9, 2022, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290042819, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2290042822,0-Received,"January 24, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 24, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290042822. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290042822,1-Fingerprint-taken,"March 9, 2022",Fingerprints Taken,20220310-101441,"As of March 9, 2022, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290042822, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2290042862,0-Received,"January 14, 2022",Case Was Received,20220211-061159,"On January 14, 2022, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290042862, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290042865,0-Received,"January 24, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 24, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290042865. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290042868,0-Received,"January 24, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 24, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290042868. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290042871,0-Received,"January 14, 2022",Case Was Received,20220211-061159,"On January 14, 2022, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290042871, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290043500,0-Received,"January 25, 2022",Fingerprint Fee Was Received,20220211-061159,"On January 25, 2022, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290043500. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2290043500,1-Fingerprint-taken,"March 8, 2022",Fingerprints Taken,20220308-063157,"As of March 8, 2022, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2290043500, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
