CaseNum,Status_Short,Date,Status
2090098102,1-Fingerprint-taken,"October 5, 2021",Fingerprints Taken
2090098105,1-Fingerprint-taken,"October 5, 2021",Fingerprints Taken
2090098108,1-Fingerprint-taken,"October 5, 2021",Fingerprints Taken
2090098636,1-Fingerprint-taken,"October 5, 2021",Fingerprints Taken
2090099380,1-Fingerprint-taken,"October 5, 2021",Fingerprints Taken
2090099383,1-Fingerprint-taken,"October 5, 2021",Fingerprints Taken
2090055913,2a-RFE,"October 6, 2021",RFE Responded
2090086067,9-Others,"October 6, 2021",Request for Additional Information Received
2090086070,9-Others,"October 6, 2021",Request for Additional Information Received
2090153460,4-Approved,"October 6, 2021",New Card Is Being Produced
2090008519,4-Approved,"October 7, 2021",Card Was Delivered
2090021310,4-Approved,"October 7, 2021",Card Was Mailed To Me
2090056148,2b-Expedite,"October 7, 2021",Expedite Request Approved
2090057251,1-Fingerprint-taken,"October 7, 2021",Fingerprints Taken
2090094716,0-Received,"October 7, 2021",Case Was Transferred
2090097155,1-Fingerprint-taken,"October 7, 2021",Fingerprints Taken
2090153460,4-Approved,"October 7, 2021",Case Was Approved
2090169009,2a-RFE,"October 7, 2021",RFE Responded
2090169010,2a-RFE,"October 7, 2021",RFE Responded
2090169011,2a-RFE,"October 7, 2021",RFE Responded
2090169012,2a-RFE,"October 7, 2021",RFE Responded
2090025967,4-Approved,"October 8, 2021",Card Was Delivered
2090025970,4-Approved,"October 8, 2021",Card Was Delivered
2090025973,4-Approved,"October 8, 2021",Card Was Delivered
2090052121,4-Approved,"October 8, 2021",Card Was Delivered
2090056200,1-Fingerprint-taken,"October 8, 2021",Fingerprints Taken
2090091990,1-Fingerprint-taken,"October 8, 2021",Fingerprints Taken
2090098186,1-Fingerprint-taken,"October 8, 2021",Fingerprints Taken
2090098189,1-Fingerprint-taken,"October 8, 2021",Fingerprints Taken
2090098869,1-Fingerprint-taken,"October 8, 2021",Fingerprints Taken
2090098872,1-Fingerprint-taken,"October 8, 2021",Fingerprints Taken
2090099676,1-Fingerprint-taken,"October 8, 2021",Fingerprints Taken
2090100435,1-Fingerprint-taken,"October 8, 2021",Fingerprints Taken
2090153547,2c-UpdateInfo,"October 8, 2021",Name Was Updated
2090068107,3-Interview,"October 09, 2021",Interview Was Completed
2090098069,1-Fingerprint-taken,"October 8, 2021",Fingerprints Taken
2090099682,2a-RFE,"October 8, 2021",RFE Responded
2090071377,9-Others,"October 12, 2021",Notice Explaining USCIS Actions Was Mailed
2090084650,4-Approved,"October 12, 2021",New Card Is Being Produced
2090084652,4-Approved,"October 12, 2021",New Card Is Being Produced
2090086067,2b-Expedite,"October 12, 2021",Expedite Request Denied
2090086070,2b-Expedite,"October 12, 2021",Expedite Request Denied
2090093457,1-Fingerprint-taken,"October 12, 2021",Fingerprints Taken
2090153460,4-Approved,"October 12, 2021",Card Was Mailed To Me
2090062441,4-Approved,"October 12, 2021",New Card Is Being Produced
2090096147,4-Denied,"October 12, 2021",Case Was Denied
2090096150,4-Denied,"October 12, 2021",Case Was Denied
2090096153,4-Denied,"October 12, 2021",Case Was Denied
2090097155,3-Interview,"October 12, 2021",Interview Was Ready
2090101684,2a-RFE,"October 12, 2021",RFE Responded
2090101687,2a-RFE,"October 12, 2021",RFE Responded
2090101690,2a-RFE,"October 12, 2021",RFE Responded
2090120353,2a-RFE,"October 12, 2021",RFE Responded
2090120356,2a-RFE,"October 12, 2021",RFE Responded
2090062441,4-Approved,"October 13, 2021",Case Was Approved
2090097155,3-Interview,"October 13, 2021",Interview Was Cancelled
2090100800,4-Approved,"October 13, 2021",New Card Is Being Produced
2090067041,7-Withdrawn,"October 13, 2021",Withdrawal Acknowledged
2090084650,4-Approved,"October 13, 2021",Case Was Approved
2090084652,4-Approved,"October 13, 2021",Case Was Approved
2090100818,1-Fingerprint-taken,"October 13, 2021",Fingerprints Taken
2090149079,4-Approved,"October 13, 2021",New Card Is Being Produced
2090149080,4-Approved,"October 13, 2021",New Card Is Being Produced
2090149081,4-Approved,"October 13, 2021",New Card Is Being Produced
2090149082,4-Approved,"October 13, 2021",New Card Is Being Produced
2090030092,4-Approved,"October 13, 2021",Card Was Delivered
2090030095,4-Approved,"October 13, 2021",Card Was Delivered
2090053606,2a-RFE,"October 13, 2021",RFE Responded
2090076365,2a-RFE,"October 13, 2021",RFE Responded
2090101620,4-Approved,"October 13, 2021",New Card Is Being Produced
2090106473,4-Approved,"October 13, 2021",New Card Is Being Produced
2090106475,4-Approved,"October 13, 2021",New Card Is Being Produced
2090098342,9-Others,"October 14, 2021",Notice Returned
2090100800,4-Approved,"October 14, 2021",Case Was Approved
2090101620,4-Approved,"October 14, 2021",Case Was Approved
2090105411,0-Received,"October 14, 2021",Case Was Transferred
2090105414,0-Received,"October 14, 2021",Case Was Transferred
2090106473,4-Approved,"October 14, 2021",Case Was Approved
2090106475,4-Approved,"October 14, 2021",Case Was Approved
2090149079,4-Approved,"October 14, 2021",Case Was Approved
2090149080,4-Approved,"October 14, 2021",Case Was Approved
2090149081,4-Approved,"October 14, 2021",Case Was Approved
2090149082,4-Approved,"October 14, 2021",Case Was Approved
2090062441,4-Approved,"October 15, 2021",Card Was Mailed To Me
2090084650,4-Approved,"October 15, 2021",Card Was Mailed To Me
2090084652,4-Approved,"October 15, 2021",Card Was Mailed To Me
2090097634,9-Others,"October 15, 2021",Notice Returned
2090153460,4-Approved,"October 15, 2021",Card Was Delivered
2090086084,2a-RFE,"October 15, 2021",RFE Responded
2090093872,1-Fingerprint-taken,"October 15, 2021",Fingerprints Taken
2090102248,2a-RFE,"October 15, 2021",RFE Responded
2090104966,2a-RFE,"October 15, 2021",RFE Responded
2090146306,1-Fingerprint-taken,"October 15, 2021",Fingerprints Taken
2090156365,2a-RFE,"October 15, 2021",RFE Responded
2090161872,2a-RFE,"October 15, 2021",RFE Responded
2090161875,2a-RFE,"October 15, 2021",RFE Responded
2090161878,2a-RFE,"October 15, 2021",RFE Responded
2090094255,1-Fingerprint-taken,"October 18, 2021",Fingerprints Taken
2090099818,0-Received,"October 18, 2021",Case Was Transferred
2090100800,4-Approved,"October 18, 2021",Card Was Mailed To Me
2090101620,4-Approved,"October 18, 2021",Card Was Mailed To Me
2090106473,4-Approved,"October 18, 2021",Card Was Mailed To Me
2090106475,4-Approved,"October 18, 2021",Card Was Mailed To Me
2090109430,1-Fingerprint-taken,"October 18, 2021",Fingerprints Taken
2090109433,1-Fingerprint-taken,"October 18, 2021",Fingerprints Taken
2090117859,1-Fingerprint-taken,"October 18, 2021",Fingerprints Taken
2090117862,1-Fingerprint-taken,"October 18, 2021",Fingerprints Taken
2090149079,4-Approved,"October 18, 2021",Card Was Mailed To Me
2090149080,4-Approved,"October 18, 2021",Card Was Mailed To Me
2090149081,4-Approved,"October 18, 2021",Card Was Mailed To Me
2090149082,4-Approved,"October 18, 2021",Card Was Mailed To Me
2090018295,2a-RFE,"October 19, 2021",RFE Sent
2090018298,2a-RFE,"October 19, 2021",RFE Sent
2090168983,2a-RFE,"October 18, 2021",RFE Responded
2090168986,2a-RFE,"October 18, 2021",RFE Responded
2090068107,4-Approved,"October 19, 2021",New Card Is Being Produced
2090088292,0-Received,"October 19, 2021",Case Was Transferred
2090088297,0-Received,"October 19, 2021",Case Was Transferred
2090091192,1-Fingerprint-taken,"October 19, 2021",Fingerprints Taken
2090041298,4-Approved,"October 20, 2021",Case Was Approved
2090062441,4-Approved,"October 20, 2021",Card Was Delivered
2090068107,4-Approved,"October 20, 2021",Case Was Approved
2090084650,4-Approved,"October 20, 2021",Card Was Delivered
2090084652,4-Approved,"October 20, 2021",Card Was Delivered
2090101620,4-Approved,"October 20, 2021",Card Was Delivered
2090004493,2a-RFE,"October 21, 2021",RFE Responded
2090085512,0-Received,"October 21, 2021",Case Was Transferred
2090086081,4-Approved,"October 21, 2021",New Card Is Being Produced
2090086084,4-Approved,"October 21, 2021",New Card Is Being Produced
2090086087,4-Approved,"October 21, 2021",New Card Is Being Produced
2090099308,7-Withdrawn,"October 21, 2021",Withdrawal Acknowledged
2090100800,4-Approved,"October 21, 2021",Card Was Delivered
2090102248,4-Approved,"October 21, 2021",New Card Is Being Produced
2090104886,7-Withdrawn,"October 21, 2021",Case Closed Benefit Received By Other Means
2090106473,4-Approved,"October 21, 2021",Card Was Delivered
2090106475,4-Approved,"October 21, 2021",Card Was Delivered
2090149079,4-Approved,"October 21, 2021",Card Was Delivered
2090149080,4-Approved,"October 21, 2021",Card Was Delivered
2090149081,4-Approved,"October 21, 2021",Card Was Delivered
2090149082,4-Approved,"October 21, 2021",Card Was Delivered
2090079668,4-Approved,"October 21, 2021",New Card Is Being Produced
2090079671,4-Approved,"October 21, 2021",New Card Is Being Produced
2090079674,4-Approved,"October 21, 2021",New Card Is Being Produced
2090079677,4-Approved,"October 21, 2021",New Card Is Being Produced
2090079680,4-Approved,"October 21, 2021",New Card Is Being Produced
2090104889,7-Withdrawn,"October 21, 2021",Case Closed Benefit Received By Other Means
2090156901,2a-RFE,"October 21, 2021",RFE Responded
2090156904,2a-RFE,"October 21, 2021",RFE Responded
2090156907,2a-RFE,"October 21, 2021",RFE Responded
2090008657,2a-RFE,"October 22, 2021",RFE Responded
2090008660,2a-RFE,"October 22, 2021",RFE Responded
2090066757,3-Interview,"October 22, 2021",Interview Was Scheduled
2090068107,4-Approved,"October 22, 2021",Card Was Mailed To Me
2090071320,4-Approved,"October 22, 2021",Card Was Delivered
2090079668,4-Approved,"October 22, 2021",Case Was Approved
2090079671,4-Approved,"October 22, 2021",Case Was Approved
2090079674,4-Approved,"October 22, 2021",Case Was Approved
2090079677,4-Approved,"October 22, 2021",Case Was Approved
2090079680,4-Approved,"October 22, 2021",Case Was Approved
2090086081,4-Approved,"October 22, 2021",Case Was Approved
2090086084,4-Approved,"October 22, 2021",Case Was Approved
2090086087,4-Approved,"October 22, 2021",Case Was Approved
2090099682,4-Approved,"October 22, 2021",New Card Is Being Produced
2090102248,4-Approved,"October 22, 2021",Case Was Approved
2090092073,1-Fingerprint-taken,"October 23, 2021",Fingerprints Taken
2090016019,2c-UpdateInfo,"October 25, 2021",Name Was Updated
2090041298,4-Approved,"October 25, 2021",Card Was Mailed To Me
2090067038,4-Denied,"October 25, 2021",Case Was Denied
2090099682,4-Approved,"October 25, 2021",Case Was Approved
2090102719,4-Approved,"October 25, 2021",Case Was Approved
2090102722,4-Approved,"October 25, 2021",Case Was Approved
2090168983,4-Approved,"October 25, 2021",New Card Is Being Produced
2090168986,4-Approved,"October 25, 2021",New Card Is Being Produced
2090079668,4-Approved,"October 26, 2021",Card Was Mailed To Me
2090079671,4-Approved,"October 26, 2021",Card Was Mailed To Me
2090079674,4-Approved,"October 26, 2021",Card Was Mailed To Me
2090079677,4-Approved,"October 26, 2021",Card Was Mailed To Me
2090079680,4-Approved,"October 26, 2021",Card Was Mailed To Me
2090086081,4-Approved,"October 26, 2021",Card Was Mailed To Me
2090086084,4-Approved,"October 26, 2021",Card Was Mailed To Me
2090086087,4-Approved,"October 26, 2021",Card Was Mailed To Me
2090096802,1-Fingerprint-taken,"October 26, 2021",Fingerprints Taken
2090099682,4-Approved,"October 26, 2021",Card Was Mailed To Me
2090102248,4-Approved,"October 26, 2021",Card Was Mailed To Me
2090109845,0-Received,"October 26, 2021",Case Was Transferred
2090168983,4-Approved,"October 26, 2021",Case Was Approved
2090168986,4-Approved,"October 26, 2021",Case Was Approved
2090055913,2c-UpdateInfo,"October 27, 2021",Name Was Updated
2090068107,4-Approved,"October 27, 2021",Card Was Delivered
2090096805,1-Fingerprint-taken,"October 27, 2021",Fingerprints Taken
2090096926,1-Fingerprint-taken,"October 27, 2021",Fingerprints Taken
2090098141,1-Fingerprint-taken,"October 27, 2021",Fingerprints Taken
2090100800,1-Fingerprint-taken,"October 27, 2021",Fingerprints Taken
2090047179,2a-RFE,"October 28, 2021",RFE Responded
2090047883,2c-UpdateInfo,"October 28, 2021",Name Was Updated
2090050737,1-Fingerprint-taken,"October 28, 2021",Fingerprints Taken
2090088883,9-Others,"October 28, 2021",Notice Explaining USCIS Actions Was Mailed
2090094686,3-Interview,"October 28, 2021",Interview Was Ready
2090094689,3-Interview,"October 28, 2021",Interview Was Ready
2090142630,2a-RFE,"October 28, 2021",RFE Responded
2090153966,3-Interview,"October 28, 2021",Interview Was Ready
2090168983,4-Approved,"October 28, 2021",Card Was Mailed To Me
2090168986,4-Approved,"October 28, 2021",Card Was Mailed To Me
2090027568,9-Others,"October 29, 2021",Card Was Returned To USCIS
2090041298,4-Approved,"October 29, 2021",Card Was Delivered
2090079668,4-Approved,"October 29, 2021",Card Was Delivered
2090079671,4-Approved,"October 29, 2021",Card Was Delivered
2090079674,4-Approved,"October 29, 2021",Card Was Delivered
2090079677,4-Approved,"October 29, 2021",Card Was Delivered
2090079680,4-Approved,"October 29, 2021",Card Was Delivered
2090092463,0-Received,"October 29, 2021",Case Was Transferred
2090099682,4-Approved,"October 29, 2021",Card Was Delivered
2090102248,4-Approved,"October 29, 2021",Card Was Delivered
2090086081,4-Approved,"October 29, 2021",Card Was Delivered
2090086084,4-Approved,"October 29, 2021",Card Was Delivered
2090086087,4-Approved,"October 29, 2021",Card Was Delivered
2090168983,4-Approved,"October 30, 2021",Card Was Delivered
2090168986,4-Approved,"October 30, 2021",Card Was Delivered
2090018290,2b-Expedite,"November 1, 2021",Expedite Request Received
2090023727,4-Approved,"November 1, 2021",New Card Is Being Produced
2090153966,3-Interview,"November 1, 2021",Interview Was Scheduled
2090008663,2a-RFE,"November 1, 2021",RFE Responded
2090023727,4-Approved,"November 2, 2021",Case Was Approved
2090047878,2c-UpdateInfo,"November 2, 2021",Name Was Updated
2090047886,2c-UpdateInfo,"November 2, 2021",Name Was Updated
2090053606,4-Approved,"November 3, 2021",New Card Is Being Produced
2090053612,4-Approved,"November 3, 2021",New Card Is Being Produced
2090094686,3-Interview,"November 1, 2021",Interview Was Scheduled
2090094689,3-Interview,"November 1, 2021",Interview Was Scheduled
2090098295,9-Others,"November 2, 2021",Notice Returned
2090101684,4-Approved,"November 2, 2021",New Card Is Being Produced
2090101687,4-Approved,"November 2, 2021",New Card Is Being Produced
2090101690,4-Approved,"November 2, 2021",New Card Is Being Produced
2090133785,7-Withdrawn,"November 2, 2021",Withdrawal Acknowledged
2090133788,7-Withdrawn,"November 2, 2021",Withdrawal Acknowledged
2090155457,4-Denied,"November 2, 2021",Case Was Denied
2090155460,4-Denied,"November 2, 2021",Case Was Denied
2090023727,4-Approved,"November 3, 2021",Card Was Mailed To Me
2090043215,2a-RFE,"November 3, 2021",RFE Sent
2090053603,4-Approved,"November 3, 2021",New Card Is Being Produced
2090053609,4-Approved,"November 3, 2021",New Card Is Being Produced
2090092076,0-Received,"November 3, 2021",Case Was Transferred
2090101684,4-Approved,"November 3, 2021",Case Was Approved
2090101687,4-Approved,"November 3, 2021",Case Was Approved
2090101690,4-Approved,"November 3, 2021",Case Was Approved
2090104966,4-Approved,"November 3, 2021",New Card Is Being Produced
2090161872,4-Approved,"November 3, 2021",New Card Is Being Produced
2090161875,4-Approved,"November 3, 2021",New Card Is Being Produced
2090161878,4-Approved,"November 3, 2021",New Card Is Being Produced
2090118135,2a-RFE,"November 3, 2021",RFE Responded
2090118138,2a-RFE,"November 3, 2021",RFE Responded
2090053603,4-Approved,"November 4, 2021",Case Was Approved
2090053606,4-Approved,"November 4, 2021",Case Was Approved
2090053609,4-Approved,"November 4, 2021",Case Was Approved
2090053612,4-Approved,"November 4, 2021",Case Was Approved
2090054854,2a-RFE,"November 4, 2021",RFE Responded
2090101351,9-Others,"November 4, 2021",Notice Returned
2090104966,4-Approved,"November 4, 2021",Case Was Approved
2090153957,3-Interview,"November 04, 2021",Interview Was Completed
2090153960,3-Interview,"November 04, 2021",Interview Was Completed
2090153963,3-Interview,"November 04, 2021",Interview Was Completed
2090153966,3-Interview,"November 4, 2021",Interview Was Cancelled
2090156447,0-Received,"November 4, 2021",Case Was Transferred
2090158948,0-Received,"November 4, 2021",Case Was Transferred
2090158951,0-Received,"November 4, 2021",Case Was Transferred
2090161872,4-Approved,"November 4, 2021",Case Was Approved
2090161875,4-Approved,"November 4, 2021",Case Was Approved
2090161878,4-Approved,"November 4, 2021",Case Was Approved
2090162253,2a-RFE,"November 4, 2021",RFE Sent
2090023727,4-Approved,"November 5, 2021",Card Was Delivered
2090053603,4-Approved,"November 5, 2021",Card Was Mailed To Me
2090053606,4-Approved,"November 5, 2021",Card Was Mailed To Me
2090053609,4-Approved,"November 5, 2021",Card Was Mailed To Me
2090053612,4-Approved,"November 5, 2021",Card Was Mailed To Me
2090063708,9-Others,"November 5, 2021",Notice Returned
2090088292,3-Interview,"November 5, 2021",Interview Was Ready
2090088295,3-Interview,"November 5, 2021",Interview Was Ready
2090088297,3-Interview,"November 5, 2021",Interview Was Ready
2090101684,4-Approved,"November 5, 2021",Card Was Mailed To Me
2090101687,4-Approved,"November 5, 2021",Card Was Mailed To Me
2090101690,4-Approved,"November 5, 2021",Card Was Mailed To Me
2090156365,4-Approved,"November 5, 2021",New Card Is Being Produced
2090100798,2a-RFE,"November 5, 2021",RFE Responded
2090142111,2a-RFE,"November 5, 2021",RFE Responded
2090053984,4-Approved,"November 8, 2021",New Card Is Being Produced
2090053987,4-Approved,"November 8, 2021",New Card Is Being Produced
2090053990,4-Approved,"November 8, 2021",New Card Is Being Produced
2090053993,4-Approved,"November 8, 2021",New Card Is Being Produced
2090055910,2a-RFE,"November 8, 2021",RFE Responded
2090058969,0-Received,"November 8, 2021",Case Was Transferred
2090058972,0-Received,"November 8, 2021",Case Was Transferred
2090058975,0-Received,"November 8, 2021",Case Was Transferred
2090058978,0-Received,"November 8, 2021",Case Was Transferred
2090104966,4-Approved,"November 8, 2021",Card Was Mailed To Me
2090156365,4-Approved,"November 8, 2021",Case Was Approved
2090161872,4-Approved,"November 8, 2021",Card Was Mailed To Me
2090161875,4-Approved,"November 8, 2021",Card Was Mailed To Me
2090161878,4-Approved,"November 8, 2021",Card Was Mailed To Me
2090050737,2a-RFE,"November 9, 2021",RFE Responded
2090053603,4-Approved,"November 9, 2021",Card Was Delivered
2090053609,4-Approved,"November 9, 2021",Card Was Delivered
2090053612,4-Approved,"November 9, 2021",Card Was Delivered
2090053984,4-Approved,"November 9, 2021",Case Was Approved
2090053987,4-Approved,"November 9, 2021",Case Was Approved
2090053990,4-Approved,"November 9, 2021",Case Was Approved
2090053993,4-Approved,"November 9, 2021",Case Was Approved
2090065346,4-Approved,"November 9, 2021",New Card Is Being Produced
2090065349,4-Approved,"November 9, 2021",New Card Is Being Produced
2090077267,2a-RFE,"November 9, 2021",RFE Sent
2090077269,2a-RFE,"November 9, 2021",RFE Sent
2090103215,0-Received,"November 9, 2021",Case Was Transferred
2090156365,4-Approved,"November 9, 2021",Card Was Mailed To Me
2090099421,2a-RFE,"November 9, 2021",RFE Responded
2090030308,2b-Expedite,"November 10, 2021",Expedite Request Received
2090053606,4-Approved,"November 10, 2021",Card Was Delivered
2090062496,2a-RFE,"November 10, 2021",RFE Sent
2090065346,4-Approved,"November 10, 2021",Case Was Approved
2090065349,4-Approved,"November 10, 2021",Case Was Approved
2090094634,0-Received,"November 10, 2021",Case Was Transferred
2090101684,4-Approved,"November 10, 2021",Card Was Delivered
2090101687,4-Approved,"November 10, 2021",Card Was Delivered
2090101690,4-Approved,"November 10, 2021",Card Was Delivered
2090104966,4-Approved,"November 10, 2021",Card Was Delivered
2090155454,4-Denied,"November 10, 2021",Case Was Denied
2090155461,4-Denied,"November 10, 2021",Case Was Denied
2090161872,4-Approved,"November 10, 2021",Card Was Delivered
2090161875,4-Approved,"November 10, 2021",Card Was Delivered
2090161878,4-Approved,"November 10, 2021",Card Was Delivered
2090171440,0-Received,"November 10, 2021",Case Was Transferred
2090171443,0-Received,"November 10, 2021",Case Was Transferred
2090033308,3-Interview,"November 12, 2021",Interview Was Scheduled
2090047181,2a-RFE,"November 12, 2021",RFE Sent
2090047183,2a-RFE,"November 12, 2021",RFE Sent
2090047185,2a-RFE,"November 12, 2021",RFE Sent
2090159169,4-Denied,"November 12, 2021",Case Was Denied
2090159172,4-Denied,"November 12, 2021",Case Was Denied
2090159175,4-Denied,"November 12, 2021",Case Was Denied
2090159178,4-Denied,"November 12, 2021",Case Was Denied
2090053984,4-Approved,"November 12, 2021",Card Was Mailed To Me
2090053987,4-Approved,"November 12, 2021",Card Was Mailed To Me
2090053990,4-Approved,"November 12, 2021",Card Was Mailed To Me
2090053993,4-Approved,"November 12, 2021",Card Was Mailed To Me
2090065346,4-Approved,"November 12, 2021",Card Was Mailed To Me
2090065349,4-Approved,"November 12, 2021",Card Was Mailed To Me
2090056880,4-Denied,"November 15, 2021",Case Was Denied
2090056882,4-Denied,"November 15, 2021",Case Was Denied
2090073916,2a-RFE,"November 15, 2021",RFE Sent
2090047878,2a-RFE,"November 16, 2021",RFE Sent
2090047880,2a-RFE,"November 16, 2021",RFE Sent
2090047883,2a-RFE,"November 16, 2021",RFE Sent
2090047886,2a-RFE,"November 16, 2021",RFE Sent
2090057532,4-Approved,"November 16, 2021",New Card Is Being Produced
2090065346,4-Approved,"November 16, 2021",Card Was Delivered
2090065349,4-Approved,"November 16, 2021",Card Was Delivered
2090065389,2a-RFE,"November 16, 2021",RFE Sent
2090072393,2a-RFE,"November 16, 2021",RFE Sent
2090073022,2a-RFE,"November 16, 2021",RFE Sent
2090097155,3-Interview,"November 16, 2021",Interview Was Completed
2090032695,2a-RFE,"November 17, 2021",RFE Sent
2090041413,2a-RFE,"November 17, 2021",RFE Sent
2090042657,2a-RFE,"November 17, 2021",RFE Sent
2090053984,4-Approved,"November 17, 2021",Card Was Delivered
2090053987,4-Approved,"November 17, 2021",Card Was Delivered
2090053990,4-Approved,"November 17, 2021",Card Was Delivered
2090053993,4-Approved,"November 17, 2021",Card Was Delivered
2090056126,2a-RFE,"November 17, 2021",RFE Sent
2090057532,4-Approved,"November 17, 2021",Case Was Approved
2090057883,2a-RFE,"November 17, 2021",RFE Sent
2090063559,2a-RFE,"November 17, 2021",RFE Sent
2090063565,2a-RFE,"November 17, 2021",RFE Sent
2090072313,2a-RFE,"November 17, 2021",RFE Sent
2090072777,2a-RFE,"November 17, 2021",RFE Sent
2090118135,4-Approved,"November 17, 2021",New Card Is Being Produced
2090118138,4-Approved,"November 17, 2021",New Card Is Being Produced
2090156901,4-Approved,"November 17, 2021",New Card Is Being Produced
2090156904,4-Approved,"November 17, 2021",New Card Is Being Produced
2090156907,4-Approved,"November 17, 2021",New Card Is Being Produced
2090165343,2a-RFE,"November 17, 2021",RFE Sent
2090018295,2a-RFE,"November 18, 2021",RFE Responded
2090018298,2a-RFE,"November 18, 2021",RFE Responded
2090095001,0-Received,"November 18, 2021",Case Was Transferred
2090118135,4-Approved,"November 18, 2021",Case Was Approved
2090118138,4-Approved,"November 18, 2021",Case Was Approved
2090156901,4-Approved,"November 18, 2021",Case Was Approved
2090156904,4-Approved,"November 18, 2021",Case Was Approved
2090156907,4-Approved,"November 18, 2021",Case Was Approved
2090030308,2b-Expedite,"November 19, 2021",Expedite Request Denied
2090062441,9-Others,"November 19, 2021",Notice Returned
2090090783,7-Withdrawn,"November 19, 2021",Withdrawal Acknowledged
2090090786,7-Withdrawn,"November 19, 2021",Withdrawal Acknowledged
2090090789,7-Withdrawn,"November 19, 2021",Withdrawal Acknowledged
2090090792,7-Withdrawn,"November 19, 2021",Withdrawal Acknowledged
2090163991,2c-UpdateInfo,"November 19, 2021",Name Was Updated
2090163994,2c-UpdateInfo,"November 19, 2021",Name Was Updated
2090163997,2c-UpdateInfo,"November 19, 2021",Name Was Updated
2090057532,4-Approved,"November 22, 2021",Card Was Delivered
2090076365,4-Approved,"November 22, 2021",New Card Is Being Produced
2090118135,4-Approved,"November 22, 2021",Card Was Mailed To Me
2090118138,4-Approved,"November 22, 2021",Card Was Mailed To Me
2090156901,4-Approved,"November 22, 2021",Card Was Mailed To Me
2090156904,4-Approved,"November 22, 2021",Card Was Mailed To Me
2090156907,4-Approved,"November 22, 2021",Card Was Mailed To Me
2090170806,2c-UpdateInfo,"November 22, 2021",Name Was Updated
2090170809,2c-UpdateInfo,"November 22, 2021",Name Was Updated
2090156365,4-Approved,"November 22, 2021",Card Was Delivered
2090007931,2a-RFE,"November 23, 2021",RFE Sent
2090007933,2a-RFE,"November 23, 2021",RFE Sent
2090007935,2a-RFE,"November 23, 2021",RFE Sent
2090016009,4-Approved,"November 23, 2021",New Card Is Being Produced
2090062609,4-Approved,"November 23, 2021",New Card Is Being Produced
2090062811,4-Approved,"November 23, 2021",New Card Is Being Produced
2090069644,2a-RFE,"November 23, 2021",RFE Sent
2090076365,4-Approved,"November 23, 2021",Case Was Approved
2090097634,9-Others,"November 24, 2021",Document Was Mailed
2090108055,9-Others,"November 23, 2021",Notice Returned
2090016009,4-Approved,"November 24, 2021",Case Was Approved
2090055910,4-Approved,"November 24, 2021",New Card Is Being Produced
2090062609,4-Approved,"November 24, 2021",Case Was Approved
2090062811,4-Approved,"November 24, 2021",Case Was Approved
2090076365,4-Approved,"November 24, 2021",Card Was Mailed To Me
2090086865,0-Received,"November 24, 2021",Case Was Transferred
2090156901,4-Approved,"November 24, 2021",Card Was Delivered
2090156904,4-Approved,"November 24, 2021",Card Was Delivered
2090156907,4-Approved,"November 24, 2021",Card Was Delivered
2090016009,4-Approved,"November 29, 2021",Card Was Mailed To Me
2090020323,2a-RFE,"November 29, 2021",RFE Sent
2090020359,2a-RFE,"November 29, 2021",RFE Sent
2090027594,2a-RFE,"November 29, 2021",RFE Sent
2090055910,4-Approved,"November 29, 2021",Case Was Approved
2090062609,4-Approved,"November 29, 2021",Card Was Mailed To Me
2090062811,4-Approved,"November 29, 2021",Card Was Mailed To Me
2090118135,4-Approved,"November 26, 2021",Card Was Delivered
2090118138,4-Approved,"November 26, 2021",Card Was Delivered
2090137001,4-Approved,"November 29, 2021",New Card Is Being Produced
2090169009,4-Approved,"November 29, 2021",New Card Is Being Produced
2090169010,4-Approved,"November 29, 2021",New Card Is Being Produced
2090169011,4-Approved,"November 29, 2021",New Card Is Being Produced
2090169012,4-Approved,"November 29, 2021",New Card Is Being Produced
2090066757,4-Approved,"November 29, 2021",New Card Is Being Produced
2090003767,2a-RFE,"November 30, 2021",RFE Sent
2090003841,2a-RFE,"November 30, 2021",RFE Sent
2090004106,2a-RFE,"November 30, 2021",RFE Sent
2090004418,2a-RFE,"November 30, 2021",RFE Sent
2090004556,2a-RFE,"November 30, 2021",RFE Sent
2090007987,2a-RFE,"November 30, 2021",RFE Sent
2090008666,2a-RFE,"November 30, 2021",RFE Sent
2090008669,2a-RFE,"November 30, 2021",RFE Sent
2090008672,2a-RFE,"November 30, 2021",RFE Sent
2090008744,2a-RFE,"November 30, 2021",RFE Sent
2090009002,2a-RFE,"November 30, 2021",RFE Sent
2090009005,2a-RFE,"November 30, 2021",RFE Sent
2090009008,2a-RFE,"November 30, 2021",RFE Sent
2090009011,2a-RFE,"November 30, 2021",RFE Sent
2090010513,2a-RFE,"November 30, 2021",RFE Sent
2090011006,2a-RFE,"November 30, 2021",RFE Sent
2090011009,2a-RFE,"November 30, 2021",RFE Sent
2090014501,2a-RFE,"November 30, 2021",RFE Sent
2090014504,2a-RFE,"November 30, 2021",RFE Sent
2090014507,2a-RFE,"November 30, 2021",RFE Sent
2090014510,2a-RFE,"November 30, 2021",RFE Sent
2090015995,2a-RFE,"November 30, 2021",RFE Sent
2090015998,2a-RFE,"November 30, 2021",RFE Sent
2090016001,2a-RFE,"November 30, 2021",RFE Sent
2090022599,2a-RFE,"November 30, 2021",RFE Sent
2090066757,4-Approved,"November 30, 2021",Case Was Approved
