CaseNum,Status_Short,Date,Status,Generated_at,Desc
2090094865,1-Fingerprint-taken,2021-07-22,Fingerprints Taken,20210723-093446,"As of July 22, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090094865, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090094868,0-Received,2020-04-15,Fingerprint Fee Was Received,20210414-193803,"On April 15, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090094868. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090094871,1-Fingerprint-taken,2020-11-23,Fingerprints Taken,20210414-193803,"As of November 23, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090094871, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090094874,1-Fingerprint-taken,2020-11-23,Fingerprints Taken,20210414-193803,"As of November 23, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090094874, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090094877,1-Fingerprint-taken,2020-11-18,Fingerprints Taken,20210414-193803,"As of November 18, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090094877, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090094885,1-Fingerprint-taken,2021-02-17,Fingerprints Taken,20210414-193803,"As of February 17, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090094885, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090094888,1-Fingerprint-taken,2021-01-11,Fingerprints Taken,20210501-203620,"The fingerprints relating to your Form I-485 Application to Register Permanent Residence or Adjust Status, were taken."
2090094899,2a-RFE,2021-07-26,RFE Responded,20210727-063315,"On July 26, 2021, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090094899.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090094902,2a-RFE,2021-07-26,RFE Responded,20210727-063315,"On July 26, 2021, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090094902.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090094905,2a-RFE,2021-07-26,RFE Responded,20210727-063315,"On July 26, 2021, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090094905.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090094908,2a-RFE,2021-07-26,RFE Responded,20210727-063315,"On July 26, 2021, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090094908.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090094933,1-Fingerprint-taken,2021-06-15,Fingerprints Taken,20210616-181019,"As of June 15, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090094933, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090094936,0-Received,2020-04-15,Fingerprint Fee Was Received,20210414-193803,"On April 15, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090094936. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090094939,0-Received,2020-04-15,Fingerprint Fee Was Received,20210414-193803,"On April 15, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090094939. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090094942,0-Received,2020-04-15,Fingerprint Fee Was Received,20210414-193803,"On April 15, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090094942. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090094945,0-Received,2020-04-15,Fingerprint Fee Was Received,20210414-193803,"On April 15, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090094945. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090094948,0-Received,2020-04-15,Fingerprint Fee Was Received,20210414-193803,"On April 15, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090094948. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090094960,1-Fingerprint-taken,2020-11-30,Fingerprints Taken,20210414-193803,"As of November 30, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090094960, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090094971,2b-Expedite,2020-05-21,Expedite Request Denied,20210428-095733,"On May 21, 2020, we denied your request for expedited processing of your I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090094971.  We do not believe, based on a review of your request, that your case meets one or more of the expedite criteria and otherwise merits expedited processing. We review all expedite requests on a case-by-case basis, and we grant them at the discretion of the director.  Information regarding the USCIS expedite policy, including the expedite criteria, is available at www.uscis.gov/forms/expedite-criteria.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090094974,0-Received,2020-04-15,Fingerprint Fee Was Received,20210414-193803,"On April 15, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090094974. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090094977,1-Fingerprint-taken,2021-07-30,Fingerprints Taken,20210730-222051,"As of July 30, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090094977, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090094983,0-Received,2020-04-15,Fingerprint Fee Was Received,20210414-193803,"On April 15, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090094983. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090094986,0-Received,2020-04-15,Fingerprint Fee Was Received,20210414-193803,"On April 15, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090094986. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090094989,1-Fingerprint-taken,2021-01-15,Fingerprints Taken,20210414-193803,"As of January 15, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090094989, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090094995,0-Received,2021-06-24,Case Was Transferred,20210624-100600,"On June 24, 2021, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090094995, to another office for processing and sent you a transfer notice. The notice explains why we transferred your case. Please follow the instructions in the notice. If you do not receive your notice by July 24, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090094998,0-Received,2021-06-24,Case Was Transferred,20210624-100600,"On June 24, 2021, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090094998, to another office for processing and sent you a transfer notice. The notice explains why we transferred your case. Please follow the instructions in the notice. If you do not receive your notice by July 24, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095001,0-Received,2021-11-18,Case Was Transferred,20211119-064054,"On November 18, 2021, your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095001, was transferred to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by December 18, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095004,1-Fingerprint-taken,2021-02-19,Fingerprints Taken,20210414-193803,"As of February 19, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095004, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095009,1-Fingerprint-taken,2021-06-07,Fingerprints Taken,20210607-215738,"As of June 7, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095009, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095012,1-Fingerprint-taken,2021-10-05,Fingerprints Taken,20211005-214533,"As of October 5, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095012, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095015,0-Received,2020-04-15,Fingerprint Fee Was Received,20210414-193803,"On April 15, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095015. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095024,1-Fingerprint-taken,2020-11-30,Fingerprints Taken,20210414-193803,"As of November 30, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095024, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095027,1-Fingerprint-taken,2021-01-15,Fingerprints Taken,20210414-193803,"As of January 15, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095027, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095030,1-Fingerprint-taken,2021-01-15,Fingerprints Taken,20210414-193803,"As of January 15, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095030, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095033,0-Received,2021-06-16,Case Was Transferred,20210616-181019,"On June 16, 2021, your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095033, was transferred to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by July 16, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095036,0-Received,2020-04-15,Fingerprint Fee Was Received,20210414-193803,"On April 15, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095036. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095039,4-Approved,2021-07-01,Card Was Delivered,20210701-182657,"On July 1, 2021, the Post Office delivered your new card for Receipt Number WAC2090095039, to the address that you gave us.  The tracking number assigned is 9205590153708608523589.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095042,0-Received,2020-04-15,Fingerprint Fee Was Received,20210414-193803,"On April 15, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095042. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095045,0-Received,2020-04-15,Fingerprint Fee Was Received,20210414-193803,"On April 15, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095045. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095048,4-Approved,2021-07-08,Card Was Delivered,20210708-215715,"On July 8, 2021, the Post Office delivered your new card for Receipt Number WAC2090095048, to the address that you gave us.  The tracking number assigned is 9205590153708608792527.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095051,1-Fingerprint-taken,2020-11-28,Fingerprints Taken,20210414-193803,"As of November 28, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095051, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095054,1-Fingerprint-taken,2020-11-14,Fingerprints Taken,20210414-193803,"As of November 14, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095054, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095082,2a-RFE,2021-08-12,RFE Responded,20210813-081309,"On August 12, 2021, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095082.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095085,2a-RFE,2021-08-12,RFE Responded,20210813-081309,"On August 12, 2021, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095085.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095088,0-Received,2020-04-15,Fingerprint Fee Was Received,20210414-193803,"On April 15, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095088. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095091,4-Approved,2021-05-13,Card Was Delivered,20210513-210132,"On May 13, 2021, the Post Office delivered your new card for Receipt Number WAC2090095091, to the address that you gave us.  The tracking number assigned is 9205590153708606913030.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095094,4-Denied,2021-05-06,Case Was Denied,20210507-080151,"On May 6, 2021, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095094.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by May 21, 2021, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095097,1-Fingerprint-taken,2020-12-07,Fingerprints Taken,20210414-193803,"As of December 7, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095097, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095100,1-Fingerprint-taken,2020-12-07,Fingerprints Taken,20210414-193803,"As of December 7, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095100, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095104,1-Fingerprint-taken,2021-05-03,Fingerprints Taken,20210504-064106,"As of May 3, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095104, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095107,2a-RFE,2022-01-04,RFE Responded,20220105-034205,"On January 4, 2022, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095107.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095110,2a-RFE,2022-01-04,RFE Responded,20220105-034205,"On January 4, 2022, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095110.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095113,1-Fingerprint-taken,2021-06-28,Fingerprints Taken,20210629-055226,"As of June 28, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095113, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095116,1-Fingerprint-taken,2020-12-01,Fingerprints Taken,20210414-193803,"As of December 1, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095116, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095119,0-Received,2020-04-15,Fingerprint Fee Was Received,20210414-193803,"On April 15, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095119. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095122,0-Received,2020-04-15,Fingerprint Fee Was Received,20210414-193803,"On April 15, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095122. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095125,0-Received,2020-04-15,Fingerprint Fee Was Received,20210414-193803,"On April 15, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095125. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095136,1-Fingerprint-taken,2021-03-29,Fingerprints Taken,20210414-193803,"As of March 29, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095136, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095139,1-Fingerprint-taken,2021-09-23,Fingerprints Taken,20210924-072503,"As of September 23, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095139, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095142,1-Fingerprint-taken,2021-04-22,Fingerprints Taken,20210422-193956,"As of April 22, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095142, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095145,0-Received,2020-04-15,Fingerprint Fee Was Received,20210414-193803,"On April 15, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095145. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095148,4-Approved,2021-07-10,Card Was Delivered,20210711-083326,"On July 10, 2021, the Post Office delivered your new card for Receipt Number WAC2090095148, to the address that you gave us.  The tracking number assigned is 9205590153708608879051.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095151,4-Approved,2021-07-10,Card Was Delivered,20210711-083326,"On July 10, 2021, the Post Office delivered your new card for Receipt Number WAC2090095151, to the address that you gave us.  The tracking number assigned is 9205590153708608879402.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095154,4-Approved,2021-07-10,Card Was Delivered,20210711-083326,"On July 10, 2021, the Post Office delivered your new card for Receipt Number WAC2090095154, to the address that you gave us.  The tracking number assigned is 9205590153708608879839.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095157,4-Approved,2021-07-10,Card Was Delivered,20210711-083326,"On July 10, 2021, the Post Office delivered your new card for Receipt Number WAC2090095157, to the address that you gave us.  The tracking number assigned is 9205590153708608880170.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095160,0-Received,2020-04-15,Fingerprint Fee Was Received,20210414-193803,"On April 15, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095160. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095163,1-Fingerprint-taken,2020-12-15,Fingerprints Taken,20210414-193803,"As of December 15, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095163, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095172,1-Fingerprint-taken,2021-02-19,Fingerprints Taken,20210414-193803,"As of February 19, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095172, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095204,4-Approved,2021-06-04,Card Was Delivered,20210604-205917,"On June 4, 2021, the Post Office delivered your new card for Receipt Number WAC2090095204, to the address that you gave us.  The tracking number assigned is 9205590153708607798315.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095207,4-Approved,2021-04-24,Card Was Delivered,20210424-163311,"On April 24, 2021, the Post Office delivered your new card for Receipt Number WAC2090095207, to the address that you gave us.  The tracking number assigned is 9205590153708606284970.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095210,1-Fingerprint-taken,2021-03-30,Fingerprints Taken,20210414-193803,"As of March 30, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095210, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095215,1-Fingerprint-taken,2020-11-28,Fingerprints Taken,20210414-193803,"As of November 28, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095215, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095218,1-Fingerprint-taken,2020-11-28,Fingerprints Taken,20210414-193803,"As of November 28, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095218, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095221,2a-RFE,2021-07-08,RFE Responded,20210708-215715,"On July 8, 2021, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095221.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095224,2a-RFE,2021-07-08,RFE Responded,20210708-215715,"On July 8, 2021, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095224.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095231,4-Approved,2021-06-30,Card Was Delivered,20210701-083536,"On June 30, 2021, the Post Office delivered your new card for Receipt Number WAC2090095231, to the address that you gave us.  The tracking number assigned is 9205590153708608561840.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095234,0-Received,2020-04-16,Fingerprint Fee Was Received,20210414-193803,"On April 16, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095234. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095237,0-Received,2020-04-16,Fingerprint Fee Was Received,20210414-193803,"On April 16, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095237. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095240,0-Received,2020-04-16,Fingerprint Fee Was Received,20210414-193803,"On April 16, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095240. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095243,4-Approved,2021-07-08,Card Was Delivered,20210708-215715,"On July 8, 2021, the Post Office delivered your new card for Receipt Number WAC2090095243, to the address that you gave us.  The tracking number assigned is 9205590153708608773847.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095248,1-Fingerprint-taken,2021-02-17,Fingerprints Taken,20210414-193803,"As of February 17, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095248, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095251,4-Approved,2021-06-24,Card Was Delivered,20210624-214253,"On June 24, 2021, the Post Office delivered your new card for Receipt Number WAC2090095251, to the address that you gave us.  The tracking number assigned is 9205590153708608417567.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095254,4-Approved,2021-06-17,Card Was Delivered,20210617-192928,"On June 17, 2021, the Post Office delivered your new card for Receipt Number WAC2090095254, to the address that you gave us.  The tracking number assigned is 9205590153708608216146.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095257,1-Fingerprint-taken,2020-11-30,Fingerprints Taken,20210414-193803,"As of November 30, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095257, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2090095260,0-Received,2020-04-16,Fingerprint Fee Was Received,20210414-193803,"On April 16, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095260. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2090095263,0-Received,2020-04-16,Fingerprint Fee Was Received,20210414-193803,"On April 16, 2020, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2090095263. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
