CaseNum,Status_Short,Date,Status,Generated_at,Desc
2190034985,0-Received,2021-07-19,Case Was Transferred,20211004-131909,"On July 19, 2021, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190034985, to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by August 18, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190035026,0-Received,2021-02-22,Fingerprint Fee Was Received,20211004-131909,"On February 22, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190035026. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190035092,0-Received,2021-02-22,Fingerprint Fee Was Received,20211004-131909,"On February 22, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190035092. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190035147,0-Received,2021-02-22,Fingerprint Fee Was Received,20211004-131909,"On February 22, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190035147. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190035150,0-Received,2021-02-22,Fingerprint Fee Was Received,20211004-131909,"On February 22, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190035150. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190035153,0-Received,2021-02-22,Fingerprint Fee Was Received,20211004-131909,"On February 22, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190035153. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190035360,0-Received,2021-03-23,Case Was Transferred,20211004-131909,"On March 23, 2021, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190035360, to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by April 22, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190035363,1-Fingerprint-taken,2021-06-09,Fingerprints Taken,20211004-131909,"As of June 9, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190035363, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2190035366,1-Fingerprint-taken,2021-06-09,Fingerprints Taken,20211004-131909,"As of June 9, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190035366, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2190035369,1-Fingerprint-taken,2021-06-09,Fingerprints Taken,20211004-131909,"As of June 9, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190035369, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2190035547,1-Fingerprint-taken,2021-10-04,Fingerprints Taken,20211004-215315,"As of October 4, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190035547, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2190035550,1-Fingerprint-taken,2021-10-04,Fingerprints Taken,20211004-215315,"As of October 4, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190035550, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
2190035569,0-Received,2021-02-22,Fingerprint Fee Was Received,20211004-131909,"On February 22, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190035569. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190035572,0-Received,2020-11-27,Case Was Received,20211004-131909,"On November 27, 2020, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190035572, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190035575,0-Received,2020-11-27,Case Was Received,20211004-131909,"On November 27, 2020, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190035575, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190035578,0-Received,2021-02-22,Fingerprint Fee Was Received,20211004-131909,"On February 22, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190035578. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190035679,8-Rejected,2021-02-22,Rejected-Improperly Filed,20211004-131909,"On February 22, 2021, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190035679, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190035682,8-Rejected,2021-02-22,Rejected-Improperly Filed,20211004-131909,"On February 22, 2021, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190035682, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190035699,0-Received,2020-11-27,Case Was Received,20211004-131909,"On November 27, 2020, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190035699, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190035702,2c-UpdateInfo,2021-10-13,Name Was Updated,20211014-060603,"On October 13, 2021, we updated your name for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190035702. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190035705,2c-UpdateInfo,2021-10-13,Name Was Updated,20211014-060603,"On October 13, 2021, we updated your name for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190035705. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190035708,2c-UpdateInfo,2021-10-13,Name Was Updated,20211014-060603,"On October 13, 2021, we updated your name for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190035708. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036054,8-Rejected,2021-02-23,Rejected-Improperly Filed,20211004-131909,"On February 23, 2021, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036054, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036057,8-Rejected,2021-02-23,Rejected-Improperly Filed,20211004-131909,"On February 23, 2021, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036057, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036128,0-Received,2021-02-23,Fingerprint Fee Was Received,20211004-131909,"On February 23, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036128. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036131,0-Received,2021-02-23,Fingerprint Fee Was Received,20211004-131909,"On February 23, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036131. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036134,0-Received,2021-02-23,Fingerprint Fee Was Received,20211004-131909,"On February 23, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036134. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036137,2b-Expedite,2021-08-11,Expedite Request Denied,20211004-131909,"On August 11, 2021, we denied your request for expedited processing of your I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036137.  We do not believe, based on a review of your request, that your case meets one or more of the expedite criteria and otherwise merits expedited processing. We review all expedite requests on a case-by-case basis, and we grant them at the discretion of the director.  Information regarding the USCIS expedite policy, including the expedite criteria, is available at www.uscis.gov/forms/expedite-criteria.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036141,0-Received,2021-02-23,Fingerprint Fee Was Received,20211004-131909,"On February 23, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036141. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036224,0-Received,2021-02-23,Fingerprint Fee Was Received,20211004-131909,"On February 23, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036224. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036227,0-Received,2021-02-23,Fingerprint Fee Was Received,20211004-131909,"On February 23, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036227. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036252,0-Received,2021-02-23,Fingerprint Fee Was Received,20211004-131909,"On February 23, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036252. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036381,4-Approved,2022-01-14,Card Was Delivered,20220114-195923,"On January 14, 2022, the Post Office delivered your new card for Receipt Number WAC2190036381, to the address that you gave us.  The tracking number assigned is 9205590153708616669200.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036384,4-Approved,2022-01-14,Card Was Delivered,20220114-195923,"On January 14, 2022, the Post Office delivered your new card for Receipt Number WAC2190036384, to the address that you gave us.  The tracking number assigned is 9205590153708616668265.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036387,4-Approved,2022-01-14,Card Was Delivered,20220114-195923,"On January 14, 2022, the Post Office delivered your new card for Receipt Number WAC2190036387, to the address that you gave us.  The tracking number assigned is 9205590153708616668715.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036390,4-Approved,2022-01-14,Card Was Delivered,20220114-195923,"On January 14, 2022, the Post Office delivered your new card for Receipt Number WAC2190036390, to the address that you gave us.  The tracking number assigned is 9205590153708616668838.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036393,4-Approved,2022-01-14,Card Was Delivered,20220114-195923,"On January 14, 2022, the Post Office delivered your new card for Receipt Number WAC2190036393, to the address that you gave us.  The tracking number assigned is 9205590153708616668678.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036416,0-Received,2021-02-23,Fingerprint Fee Was Received,20211004-131909,"On February 23, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036416. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036419,0-Received,2020-11-04,Case Was Received,20211004-131909,"On November 4, 2020, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036419, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036422,0-Received,2020-11-04,Case Was Received,20211004-131909,"On November 4, 2020, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036422, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036425,0-Received,2021-02-23,Fingerprint Fee Was Received,20211004-131909,"On February 23, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036425. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036432,0-Received,2021-02-23,Fingerprint Fee Was Received,20211004-131909,"On February 23, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036432. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036441,0-Received,2021-01-20,Case Was Received,20211004-131909,"On January 20, 2021, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036441, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036444,0-Received,2021-02-23,Fingerprint Fee Was Received,20211004-131909,"On February 23, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036444. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036447,0-Received,2021-02-23,Fingerprint Fee Was Received,20211004-131909,"On February 23, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036447. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036529,0-Received,2021-02-23,Fingerprint Fee Was Received,20211004-131909,"On February 23, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036529. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036608,8-Rejected,2021-02-23,Rejected-Improperly Filed,20211004-131909,"On February 23, 2021, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036608, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036713,8-Rejected,2021-02-24,Rejected-Improperly Filed,20211004-131909,"On February 24, 2021, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036713, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036874,0-Received,2021-03-29,Case Was Transferred,20211004-131909,"On March 29, 2021, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036874, to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by April 28, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036881,0-Received,2021-03-29,Case Was Transferred,20211004-131909,"On March 29, 2021, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036881, to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by April 28, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036891,0-Received,2021-02-24,Fingerprint Fee Was Received,20211004-131909,"On February 24, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036891. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036894,0-Received,2021-02-24,Fingerprint Fee Was Received,20211004-131909,"On February 24, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036894. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036897,0-Received,2021-02-24,Fingerprint Fee Was Received,20211004-131909,"On February 24, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036897. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036918,0-Received,2021-02-24,Fingerprint Fee Was Received,20211004-131909,"On February 24, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036918. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190036999,0-Received,2021-03-29,Case Was Transferred,20211004-131909,"On March 29, 2021, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190036999, to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by April 28, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190037005,0-Received,2021-02-24,Fingerprint Fee Was Received,20211004-131909,"On February 24, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190037005. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190037026,0-Received,2021-02-24,Fingerprint Fee Was Received,20211004-131909,"On February 24, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190037026. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190037029,0-Received,2020-12-07,Case Was Received,20211004-131909,"On December 7, 2020, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190037029, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190037129,0-Received,2021-02-24,Fingerprint Fee Was Received,20211004-131909,"On February 24, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190037129. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190037132,0-Received,2020-12-16,Case Was Received,20211004-131909,"On December 16, 2020, we received your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190037132, and sent you the receipt notice that describes how we will process your case.  Please follow the instructions in the notice.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190037134,0-Received,2021-02-24,Fingerprint Fee Was Received,20211004-131909,"On February 24, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190037134. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190037137,0-Received,2021-02-24,Fingerprint Fee Was Received,20211004-131909,"On February 24, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190037137. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190037283,0-Received,2021-02-24,Fingerprint Fee Was Received,20211004-131909,"On February 24, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190037283. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190037386,0-Received,2021-02-25,Fingerprint Fee Was Received,20211004-131909,"On February 25, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190037386. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190037762,0-Received,2021-02-25,Fingerprint Fee Was Received,20211004-131909,"On February 25, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190037762. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190037765,0-Received,2021-02-25,Fingerprint Fee Was Received,20211004-131909,"On February 25, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190037765. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190037857,0-Received,2021-02-25,Fingerprint Fee Was Received,20211004-131909,"On February 25, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190037857. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190037978,0-Received,2021-02-26,Fingerprint Fee Was Received,20211004-131909,"On February 26, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190037978. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190038039,0-Received,2021-02-26,Fingerprint Fee Was Received,20211004-131909,"On February 26, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190038039. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190038417,0-Received,2021-02-26,Fingerprint Fee Was Received,20211004-131909,"On February 26, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190038417. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190038420,0-Received,2021-02-26,Fingerprint Fee Was Received,20211004-131909,"On February 26, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190038420. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190038486,0-Received,2021-02-26,Fingerprint Fee Was Received,20211004-131909,"On February 26, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190038486. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190038538,0-Received,2021-02-26,Fingerprint Fee Was Received,20211004-131909,"On February 26, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190038538. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190038540,0-Received,2021-02-26,Fingerprint Fee Was Received,20211004-131909,"On February 26, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190038540. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190038543,0-Received,2021-02-26,Fingerprint Fee Was Received,20211004-131909,"On February 26, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190038543. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190038906,0-Received,2021-02-27,Fingerprint Fee Was Received,20211004-131909,"On February 27, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190038906. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190039224,0-Received,2021-02-27,Fingerprint Fee Was Received,20211004-131909,"On February 27, 2021, we accepted the fingerprint fee for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190039224. Our California Service Center location is working on your case. We mailed you a notice describing how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2190039364,7-Withdrawn,2021-07-15,Withdrawal Acknowledged,20211004-131909,"On July 15, 2021, we received your request to withdraw your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC2190039364, and completed our review. We mailed you a Withdrawal Acknowledgment Notice. If you do not receive your Withdrawal Acknowledgment Notice by August 14, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
