CaseNum,Status_Short,Date,Status,Generated_at,Desc
1990212984,3-Interview,"May 25, 2021",Interview Was Scheduled,20210525-222218,"On May 25, 2021, we scheduled an interview for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990212984.  We will mail you an interview notice.   Please follow any instructions in the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990212984,2a-RFE,"June 29, 2021",RFE Sent,20210629-205355,"On June 29, 2021, we sent a request for initial evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990212984.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for evidence by July 14, 2021, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990212984,4-Approved,"July 6, 2021",New Card Is Being Produced,20210707-104226,"On July 6, 2021, we ordered your new card for Receipt Number WAC1990212984, and will mail it to the address you gave us. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990212984,4-Approved,"July 7, 2021",Case Was Approved,20210708-072623,"On July 7, 2021, we approved your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990212984.  We sent you an approval notice.  Please follow the instructions in the notice. If you do not receive your approval notice by July 22, 2021, please go to www.uscis.gov/e-request.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address.  "
1990212984,4-Approved,"July 9, 2021",Card Was Mailed To Me,20210710-081218,"On July 9, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990212984, to the address you gave us.  If you do not receive your card by July 24, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990212984,4-Approved,"July 14, 2021",Card Was Delivered,20210714-210612,"On July 14, 2021, the Post Office delivered your new card for Receipt Number WAC1990212984, to the address that you gave us.  The tracking number assigned is 9205590153708608992118.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990215397,8-Rejected,"April 18, 2019",Rejected-Improperly Filed,20210501-235805,"On April 18, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990215397, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990215469,8-Rejected,"April 18, 2019",Rejected-Incorrect Fee,20210501-235805,"On April 18, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990215469, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990216412,1-Fingerprint-taken,"October 2, 2019",Fingerprints Taken,20210501-235805,"As of October 2, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990216412, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990216412,0-Received,"January 4, 2022",Case Was Transferred,20220105-034202,"On January 4, 2022, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990216412, to another office for processing and sent you a transfer notice. The notice explains why we transferred your case. Please follow the instructions in the notice. If you do not receive your notice by February 3, 2022, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990216427,4-Approved,"August 19, 2020",Card Was Mailed To Me,20210501-235805,"On August 19, 2020, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990216427, to the address you gave us.  If you do not receive your card by September 3, 2020, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990216430,2c-UpdateInfo,"September 18, 2020",Name Was Updated,20210501-235805,"On September 18, 2020, we updated your name for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990216430. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990216430,4-Denied,"November 23, 2021",Case Was Denied,20211124-075342,"On November 23, 2021, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990216430.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by December 8, 2021, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990216438,4-Approved,"July 12, 2019",Card Was Mailed To Me,20210501-235805,"On July 12, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990216438, to the address you gave us.  If you do not receive your card by July 27, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990216561,1-Fingerprint-taken,"July 19, 2019",Fingerprints Taken,20210501-235805,"As of July 19, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990216561, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990216563,1-Fingerprint-taken,"July 18, 2019",Fingerprints Taken,20210501-235805,"As of July 18, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990216563, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990216689,7-Withdrawn,"December 30, 2019",Withdrawal Acknowledged,20210501-235805,"On December 30, 2019, we received your request to withdraw your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990216689, and completed our review. We mailed you a Withdrawal Acknowledgment Notice. If you do not receive your Withdrawal Acknowledgment Notice by January 29, 2020, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990217841,1-Fingerprint-taken,"October 5, 2019",Fingerprints Taken,20210501-235805,"As of October 5, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990217841, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990217841,2c-UpdateInfo,"December 7, 2021",Name Was Updated,20211208-083004,"On December 7, 2021, we updated your name for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990217841. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990217844,1-Fingerprint-taken,"October 5, 2019",Fingerprints Taken,20210501-235805,"As of October 5, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990217844, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990217844,2a-RFE,"November 17, 2021",RFE Sent,20211118-075559,"On November 17, 2021, we sent a request for initial evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990217844.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for evidence by December 2, 2021, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990217844,2a-RFE,"December 2, 2021",RFE Responded,20211203-075333,"On December 2, 2021, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990217844.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990217844,2c-UpdateInfo,"December 3, 2021",Name Was Updated,20211204-085603,"On December 3, 2021, we updated your name for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990217844. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990217844,4-Approved,"January 20, 2022",New Card Is Being Produced,20220121-101013,"On January 20, 2022, we ordered your new card for Receipt Number WAC1990217844, and will mail it to the address you gave us. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990217844,4-Approved,"January 21, 2022",Case Was Approved,20220122-043725,"On January 21, 2022, we approved your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990217844.  We sent you an approval notice.  Please follow the instructions in the notice. If you do not receive your approval notice by February 5, 2022, please go to www.uscis.gov/e-request.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address.  "
1990217844,4-Approved,"January 27, 2022",Card Was Delivered,20220128-095753,"On January 27, 2022, the Post Office delivered your new card for Receipt Number WAC1990217844, to the address that you gave us.  The tracking number assigned is 9205590153708617336446.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990218505,1-Fingerprint-taken,"August 25, 2020",Fingerprints Taken,20210501-235805,"As of August 25, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990218505, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990218508,1-Fingerprint-taken,"August 25, 2020",Fingerprints Taken,20210501-235805,"As of August 25, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990218508, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990218511,1-Fingerprint-taken,"August 25, 2020",Fingerprints Taken,20210501-235805,"As of August 25, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990218511, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990218514,1-Fingerprint-taken,"August 25, 2020",Fingerprints Taken,20210501-235805,"As of August 25, 2020, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990218514, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990218517,4-Denied,"November 7, 2019",Case Was Denied,20210501-235805,"On November 7, 2019, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990218517.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by November 22, 2019, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990219196,8-Rejected,"April 23, 2019",Rejected-Improperly Filed,20210501-235805,"On April 23, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990219196, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990224574,1-Fingerprint-taken,"September 17, 2019",Fingerprints Taken,20210501-235805,"As of September 17, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990224574, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990224574,4-Denied,"December 14, 2021",Case Was Denied,20211215-072801,"On December 14, 2021, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990224574.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by December 29, 2021, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990226177,0-Received,"June 4, 2019",Case Was Transferred,20210501-235805,"On June 4, 2019, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226177, to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by July 4, 2019, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990226177,2a-RFE,"July 14, 2021",RFE Sent,20210714-094338,"On July 14, 2021, we sent a request for additional evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226177.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for additional evidence by July 29, 2021, please go to www.uscis.gov/e-request  to request a copy.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990226177,2a-RFE,"August 10, 2021",RFE Responded,20210810-203816,"On August 10, 2021, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226177.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990226177,4-Approved,"August 24, 2021",New Card Is Being Produced,20210825-095231,"On August 24, 2021, we ordered your new card for Receipt Number WAC1990226177, and will mail it to the address you gave us. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990226177,4-Approved,"August 26, 2021",Case Was Approved,20210827-071817,"On August 26, 2021, we approved your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226177.  We sent you an approval notice.  Please follow the instructions in the notice. If you do not receive your approval notice by September 10, 2021, please go to www.uscis.gov/e-request.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address.  "
1990226177,4-Approved,"August 27, 2021",Card Was Mailed To Me,20210828-081249,"On August 27, 2021, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226177, to the address you gave us.  If you do not receive your card by September 11, 2021, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990226177,4-Approved,"August 31, 2021",Card Was Delivered,20210901-081351,"On August 31, 2021, the Post Office delivered your new card for Receipt Number WAC1990226177, to the address that you gave us.  The tracking number assigned is 9205590153708611219837.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990226199,0-Received,"June 4, 2019",Case Was Transferred,20210501-235805,"On June 4, 2019, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226199, to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by July 4, 2019, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990226199,2a-RFE,"July 21, 2021",RFE Sent,20210722-081809,"On July 21, 2021, we sent a request for additional evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226199.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for additional evidence by August 5, 2021, please go to www.uscis.gov/e-request  to request a copy.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990226199,2a-RFE,"October 7, 2021",RFE Responded,20211007-203305,"On October 7, 2021, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226199.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990226202,2c-UpdateInfo,"October 2, 2019",Name Was Updated,20210501-235805,"On October 2, 2019, we updated your name for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226202. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990226202,1-Fingerprint-taken,"September 10, 2021",Fingerprints Taken,20210911-062748,"As of September 10, 2021, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226202, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990226202,2a-RFE,"December 2, 2021",RFE Sent,20211203-075333,"On December 2, 2021, we sent a request for initial evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226202.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for evidence by December 17, 2021, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990226202,2a-RFE,"January 6, 2022",RFE Responded,20220107-102012,"On January 6, 2022, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226202.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990226205,2b-Expedite,"April 26, 2021",Expedite Request Denied,20210501-235805,"On April 26, 2021, we denied your request for expedited processing of your I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226205.  We do not believe, based on a review of your request, that your case meets one or more of the expedite criteria and otherwise merits expedited processing. We review all expedite requests on a case-by-case basis, and we grant them at the discretion of the director.  Information regarding the USCIS expedite policy, including the expedite criteria, is available at www.uscis.gov/forms/expedite-criteria.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990226205,2a-RFE,"December 2, 2021",RFE Sent,20211203-075333,"On December 2, 2021, we sent a request for initial evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226205.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for evidence by December 17, 2021, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990226205,2a-RFE,"January 6, 2022",RFE Responded,20220107-102012,"On January 6, 2022, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226205.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990226208,2c-UpdateInfo,"October 2, 2019",Name Was Updated,20210501-235805,"On October 2, 2019, we updated your name for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226208. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990226208,2a-RFE,"December 2, 2021",RFE Sent,20211203-075333,"On December 2, 2021, we sent a request for initial evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226208.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for evidence by December 17, 2021, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990226208,2a-RFE,"January 6, 2022",RFE Responded,20220107-102012,"On January 6, 2022, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226208.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990226211,2c-UpdateInfo,"October 2, 2019",Name Was Updated,20210501-235805,"On October 2, 2019, we updated your name for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226211. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990226211,2a-RFE,"December 2, 2021",RFE Sent,20211203-075333,"On December 2, 2021, we sent a request for initial evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226211.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for evidence by December 17, 2021, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990226211,2a-RFE,"January 6, 2022",RFE Responded,20220107-102012,"On January 6, 2022, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226211.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990226243,1-Fingerprint-taken,"October 5, 2019",Fingerprints Taken,20210501-235805,"As of October 5, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226243, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990226249,1-Fingerprint-taken,"October 2, 2019",Fingerprints Taken,20210501-235805,"As of October 2, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226249, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990226249,2a-RFE,"January 12, 2022",RFE Sent,20220113-075035,"On January 12, 2022, we sent a request for initial evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226249.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for evidence by January 27, 2022, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990226249,2a-RFE,"February 16, 2022",RFE Responded,20220217-074300,"On February 16, 2022, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226249.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990226252,1-Fingerprint-taken,"October 2, 2019",Fingerprints Taken,20210501-235805,"As of October 2, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226252, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990226252,2a-RFE,"December 22, 2021",RFE Sent,20211223-081454,"On December 22, 2021, we sent a request for initial evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226252.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for evidence by January 6, 2022, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990226252,2a-RFE,"January 21, 2022",RFE Responded,20220122-043725,"On January 21, 2022, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990226252.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990226252,4-Approved,"March 10, 2022",New Card Is Being Produced,20220312-085035,"On March 10, 2022, we ordered your new card for Receipt Number WAC1990226252, and will mail it to the address you gave us. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990227000,4-Approved,"November 5, 2019",Card Was Mailed To Me,20210501-235805,"On November 5, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990227000, to the address you gave us.  If you do not receive your card by November 20, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990227003,4-Approved,"November 5, 2019",Card Was Mailed To Me,20210501-235805,"On November 5, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990227003, to the address you gave us.  If you do not receive your card by November 20, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990227006,4-Approved,"November 5, 2019",Card Was Mailed To Me,20210501-235805,"On November 5, 2019, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990227006, to the address you gave us.  If you do not receive your card by November 20, 2019, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990227013,0-Received,"July 1, 2019",Case Was Transferred,20210501-235805,"On July 1, 2019, your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990227013, was transferred to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by July 31, 2019, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990227665,8-Rejected,"April 30, 2019",Rejected-Incorrect Fee,20210501-235805,"On April 30, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990227665, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990227668,8-Rejected,"April 30, 2019",Rejected-Incorrect Fee,20210501-235805,"On April 30, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990227668, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990227671,8-Rejected,"April 30, 2019",Rejected-Incorrect Fee,20210501-235805,"On April 30, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990227671, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990227674,8-Rejected,"April 30, 2019",Rejected-Incorrect Fee,20210501-235805,"On April 30, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990227674, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990227799,1-Fingerprint-taken,"October 5, 2019",Fingerprints Taken,20210501-235805,"As of October 5, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990227799, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990227799,2a-RFE,"August 2, 2021",RFE Sent,20210802-203419,"On August 2, 2021, we sent a request for additional evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990227799.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for additional evidence by August 17, 2021, please go to www.uscis.gov/e-request  to request a copy.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990227799,2a-RFE,"September 10, 2021",RFE Responded,20210911-062748,"On September 10, 2021, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990227799.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990227799,4-Approved,"October 14, 2021",New Card Is Being Produced,20211015-052219,"On October 14, 2021, we ordered your new card for Receipt Number WAC1990227799, and will mail it to the address you gave us. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990227799,4-Approved,"October 15, 2021",Case Was Approved,20211015-171945,"On October 15, 2021, we approved your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990227799.  We sent you an approval notice.  Please follow the instructions in the notice. If you do not receive your approval notice by October 30, 2021, please go to www.uscis.gov/e-request.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address.  "
