CaseNum,Status_Short,Date,Status,Generated_at,Desc
1990243309,0-Received,2020-04-28,Case Was Transferred,20210501-235805,"On April 28, 2020, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990243309, to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by May 28, 2020, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990244701,8-Rejected,2019-05-15,Rejected-Incorrect Fee,20210501-235805,"On May 15, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990244701, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990244916,2c-UpdateInfo,2020-05-26,Name Was Updated,20210501-235805,"On May 26, 2020, we updated your name for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990244916. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990245252,4-Approved,2022-01-11,Card Was Delivered,20220111-193608,"On January 11, 2022, the Post Office delivered your new card for Receipt Number WAC1990245252, to the address that you gave us.  The tracking number assigned is 9205590153708419401892.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990246137,0-Received,2019-06-27,Case Was Transferred,20210501-235805,"On June 27, 2019, your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990246137, was transferred to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by July 27, 2019, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990246674,1-Fingerprint-taken,2019-10-04,Fingerprints Taken,20210501-235805,"As of October 4, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990246674, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990246782,1-Fingerprint-taken,2019-10-04,Fingerprints Taken,20210501-235805,"As of October 4, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990246782, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990247982,2a-RFE,2021-09-13,RFE Sent,20210914-080026,"On September 13, 2021, we sent a request for additional evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990247982.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for additional evidence by September 28, 2021, please go to www.uscis.gov/e-request  to request a copy.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990250010,4-Approved,2021-09-10,Card Was Delivered,20210911-062748,"On September 10, 2021, the Post Office delivered your new card for Receipt Number WAC1990250010, to the address that you gave us.  The tracking number assigned is 9205590153708611633053.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990250013,4-Approved,2022-02-10,Card Was Delivered,20220211-060825,"On February 10, 2022, the Post Office delivered your new card for Receipt Number WAC1990250013, to the address that you gave us.  The tracking number assigned is 9205590153708618002319.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990250388,2z-Misc,2021-03-04,Case Was Reopened,20210501-235805,"On March 4, 2021, we reopened your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990250388, and mailed you a notice. Please follow the instructions in the notice. If you do not receive your reopening notice by April 3, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990251077,2c-UpdateInfo,2019-08-22,Name Was Updated,20210501-235805,"On August 22, 2019, we updated your name for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990251077. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990251088,4-Approved,2022-03-03,Card Was Delivered,20220304-080941,"On March 3, 2022, the Post Office delivered your new card for Receipt Number WAC1990251088, to the address that you gave us.  The tracking number assigned is 9205590153708619168816.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990251091,4-Approved,2021-10-27,Card Was Delivered,20211028-045112,"On October 27, 2021, the Post Office delivered your new card for Receipt Number WAC1990251091, to the address that you gave us.  The tracking number assigned is 9205590153708613845072.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990251120,2c-UpdateInfo,2019-11-22,Name Was Updated,20210501-235805,"On November 22, 2019, we updated your name for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990251120. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990251123,2c-UpdateInfo,2019-11-22,Name Was Updated,20210501-235805,"On November 22, 2019, we updated your name for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990251123. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990251429,8-Rejected,2019-05-21,Rejected-Improperly Filed,20210501-235805,"On May 21, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990251429, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990252452,4-Denied,2021-04-27,Case Was Denied,20210501-235805,"On April 27, 2021, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990252452.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by May 12, 2021, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990252723,8-Rejected,2019-05-21,Rejected-Incorrect Fee,20210501-235805,"On May 21, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990252723, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990252726,8-Rejected,2019-05-21,Rejected-Incorrect Fee,20210501-235805,"On May 21, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990252726, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990253724,4-Approved,2020-06-10,Card Was Mailed To Me,20210501-235805,"On June 10, 2020, we mailed your new card for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990253724, to the address you gave us.  If you do not receive your card by June 25, 2020, please go to www.uscis.gov/e-request  to request that we send your new card to you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990254530,8-Rejected,2019-05-22,Rejected-Improperly Filed,20210501-235805,"On May 22, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990254530, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990254533,8-Rejected,2019-05-22,Rejected-Improperly Filed,20210501-235805,"On May 22, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990254533, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990254536,8-Rejected,2019-05-22,Rejected-Improperly Filed,20210501-235805,"On May 22, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990254536, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990254701,4-Denied,2020-08-27,Case Was Denied,20210501-235805,"On August 27, 2020, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990254701.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by September 11, 2020, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990254703,4-Denied,2020-08-27,Case Was Denied,20210501-235805,"On August 27, 2020, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990254703.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by September 11, 2020, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990254704,4-Denied,2020-08-27,Case Was Denied,20210501-235805,"On August 27, 2020, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990254704.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by September 11, 2020, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990254706,4-Denied,2020-08-27,Case Was Denied,20210501-235805,"On August 27, 2020, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990254706.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by September 11, 2020, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990254782,8-Rejected,2019-05-23,Rejected-Incorrect Fee,20210501-235805,"On May 23, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990254782, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990254784,8-Rejected,2019-05-23,Rejected-Incorrect Fee,20210501-235805,"On May 23, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990254784, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990256475,2a-RFE,2022-03-09,RFE Sent,20220310-100551,"On March 9, 2022, we sent a request for initial evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990256475.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for evidence by March 24, 2022, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990258181,8-Rejected,2019-05-28,Rejected-Incorrect Fee,20210501-235805,"On May 28, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990258181, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990258184,8-Rejected,2019-05-28,Rejected-Incorrect Fee,20210501-235805,"On May 28, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990258184, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990258187,8-Rejected,2019-05-28,Rejected-Incorrect Fee,20210501-235805,"On May 28, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990258187, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990258397,8-Rejected,2019-05-28,Rejected-Incorrect Fee,20210501-235805,"On May 28, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990258397, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990258460,8-Rejected,2019-05-28,Rejected-Incorrect Fee and NoSign,20210501-235805,"On May 28, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990258460, because you did not sign the form and the fee you paid was incorrect.  We mailed your case back to you, including any supporting materials and the payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990258946,0-Received,2021-04-06,Case Was Transferred,20210501-235805,"On April 6, 2021, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990258946, to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by May 6, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990258948,0-Received,2021-04-06,Case Was Transferred,20210501-235805,"On April 6, 2021, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990258948, to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by May 6, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990260136,4-Denied,2020-09-09,Case Was Denied,20210501-235805,"On September 9, 2020, we denied your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990260136.  We sent you a denial notice that explains why we denied your case and your options.  Please follow the instructions in the notice.  If you do not receive your denial notice by September 24, 2020, please go to www.uscis.gov/e-request  to request a copy of the notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990260353,2a-RFE,2021-12-28,RFE Responded,20211229-072130,"On December 28, 2021, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990260353.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990260374,8-Rejected,2019-05-29,Rejected-Improperly Filed,20210501-235805,"On May 29, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990260374, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990260656,0-Received,2022-03-08,Case Was Transferred,20220309-093636,"On March 8, 2022, your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990260656, was transferred to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by April 7, 2022, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990260659,0-Received,2019-07-16,Case Was Transferred,20210501-235805,"On July 16, 2019, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990260659, to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by August 15, 2019, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990260662,1-Fingerprint-taken,2019-08-02,Fingerprints Taken,20210501-235805,"As of August 2, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990260662, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990260663,1-Fingerprint-taken,2019-08-02,Fingerprints Taken,20210501-235805,"As of August 2, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990260663, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990263070,8-Rejected,2019-05-31,Rejected-Old Version,20210501-235805,"On May 31, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990263070, because you used an old version of the form that we no longer accept.  We mailed your case back to you, including any supporting materials and the payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990263072,8-Rejected,2019-05-31,Rejected-Old Version,20210501-235805,"On May 31, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990263072, because you used an old version of the form that we no longer accept.  We mailed your case back to you, including any supporting materials and the payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990263074,8-Rejected,2019-05-31,Rejected-Old Version,20210501-235805,"On May 31, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990263074, because you used an old version of the form that we no longer accept.  We mailed your case back to you, including any supporting materials and the payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990263075,8-Rejected,2019-05-31,Rejected-Old Version,20210501-235805,"On May 31, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990263075, because you used an old version of the form that we no longer accept.  We mailed your case back to you, including any supporting materials and the payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990263242,2a-RFE,2019-10-22,RFE Responded,20210501-235805,"On October 22, 2019, we received your response to our Request for Evidence for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990263242.  USCIS has begun working on your case again.  We will send you a decision or notify you if we need something from you.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990264702,8-Rejected,2019-05-31,Rejected-Improperly Filed,20210501-235805,"On May 31, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990264702, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990264705,8-Rejected,2019-05-31,Rejected-Improperly Filed,20210501-235805,"On May 31, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990264705, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990264708,8-Rejected,2019-05-31,Rejected-Improperly Filed,20210501-235805,"On May 31, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990264708, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990264949,0-Received,2020-10-26,Case Was Transferred,20210501-235805,"On October 26, 2020, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990264949, to another USCIS office. That office now has jurisdiction over your case. We sent you a notice that explains why we moved your case. Please follow the instructions in the notice. If you do not receive your notice by November 25, 2020, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990264952,0-Received,2021-09-01,Case Was Transferred,20210901-211911,"On September 1, 2021, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990264952, to another office for processing and sent you a transfer notice. The notice explains why we transferred your case. Please follow the instructions in the notice. If you do not receive your notice by October 1, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990264954,0-Received,2021-09-01,Case Was Transferred,20210901-211911,"On September 1, 2021, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990264954, to another office for processing and sent you a transfer notice. The notice explains why we transferred your case. Please follow the instructions in the notice. If you do not receive your notice by October 1, 2021, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990266891,8-Rejected,2019-06-04,Rejected-Incorrect Fee,20210501-235805,"On June 4, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990266891, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990266893,8-Rejected,2019-06-04,Rejected-Incorrect Fee,20210501-235805,"On June 4, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990266893, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990266896,8-Rejected,2019-06-04,Rejected-Incorrect Fee,20210501-235805,"On June 4, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990266896, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990266898,8-Rejected,2019-06-04,Rejected-Incorrect Fee,20210501-235805,"On June 4, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990266898, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990268185,1-Fingerprint-taken,2019-07-19,Fingerprints Taken,20210501-235805,"As of July 19, 2019, fingerprints relating to your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990268185, have been applied to your case.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
1990270707,0-Received,2019-09-16,Case Was Transferred,20210501-235805,"On September 16, 2019, we transferred your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990270707, to another office for processing and sent you a transfer notice. The notice explains why we transferred your case. Please follow the instructions in the notice. If you do not receive your notice by October 16, 2019, please go to www.uscis.gov/e-request to request a copy of the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990270781,3-Interview,2022-02-15,Interview Was Completed,20220215-081518,"Your interview for your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990270781, was completed, and your case must be reviewed. We will mail you a notice if we make a decision or take further action. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990271219,8-Rejected,2019-06-06,Rejected-Improperly Filed,20210501-235805,"On June 6, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990271219, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990271254,8-Rejected,2019-06-07,Rejected-Improperly Filed,20210501-235805,"On June 7, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990271254, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990271381,4-Approved,2022-01-15,Card Was Delivered,20220117-072829,"On January 15, 2022, the Post Office delivered your new card for Receipt Number WAC1990271381, to the address that you gave us.  The tracking number assigned is 9205590153708616848315.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990271384,4-Approved,2022-01-15,Card Was Delivered,20220117-072829,"On January 15, 2022, the Post Office delivered your new card for Receipt Number WAC1990271384, to the address that you gave us.  The tracking number assigned is 9205590153708616847721.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990271387,4-Approved,2022-01-25,Card Was Delivered,20220126-075234,"On January 25, 2022, the Post Office delivered your new card for Receipt Number WAC1990271387, to the address that you gave us.  The tracking number assigned is 9205590153708617287557.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990271390,4-Approved,2022-01-15,Card Was Delivered,20220117-072829,"On January 15, 2022, the Post Office delivered your new card for Receipt Number WAC1990271390, to the address that you gave us.  The tracking number assigned is 9205590153708616848162.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990272354,8-Rejected,2019-06-07,Rejected-Improperly Filed,20210501-235805,"On June 7, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990272354, because it was not filed correctly.  We mailed your case back to you, including any supporting materials and fee.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990272358,4-Approved,2021-05-06,Card Was Delivered,20210507-080644,"On May 6, 2021, the Post Office delivered your new card for Receipt Number WAC1990272358, to the address that you gave us.  The tracking number assigned is 9205590153708606603528.  You can use your tracking number at www.USPS.com in the Quick Tools Tracking section.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
1990272504,8-Rejected,2019-06-10,Rejected-Incorrect Fee,20210501-235805,"On June 10, 2019, we rejected your Form I-485, Application to Register Permanent Residence or Adjust Status, Receipt Number WAC1990272504, because you sent us the incorrect fee.  We mailed your case back to you, including any supporting materials and the incorrect payment.  Please follow the instructions to resubmit your case.  If you have any questions, contact the USCIS Contact Center at www.uscis.gov/contactcenter.  If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
